"__mclCluster","name","selected"
"5","SLC9C1","false","SLC9C1"
"121","S100A14","false","S100A14"
"26","NUCKS1","false","NUCKS1"
"122","HEXB","false","HEXB"
"79","TMEM97","false","TMEM97"
"73","TMTC2","false","TMTC2"
"72","TMTC4","false","TMTC4"
"19","HAAO","false","HAAO"
"6","MT1F","false","MT1F"
"6","MT1H","false","MT1H"
"6","MT1B","false","MT1B"
"123","GRHL3","false","GRHL3"
"79","GRAMD1B","false","GRAMD1B"
"124","GPRASP2","false","GPRASP2"
"57","RABGAP1","false","RABGAP1"
"57","GPR21","false","GPR21"
"74","ORMDL2","false","ORMDL2"
"41","GPR12","false","GPR12"
"9","TXNDC2","false","TXNDC2"
"23","MUC13","false","MUC13"
"23","MUC17","false","MUC17"
"23","GCNT4","false","GCNT4"
"125","SLC22A12","false","SLC22A12"
"1","UPK3A","false","UPK3A"
"12","TLCD4","false","TLCD4"
"126","SEPTIN4","false","SEPTIN4"
"1","SLC37A4","false","SLC37A4"
"75","FUNDC2","false","FUNDC2"
"3","FTHL17","false","FTHL17"
"6","MT1G","false","MT1G"
"4","SKIL","false","SKIL"
"127","FMO4","false","FMO4"
"27","SPRR2A","false","SPRR2A"
"27","SPRR2B","false","SPRR2B"
"128","MAEA","false","MAEA"
"60","RHOT2","false","RHOT2"
"9","TXNRD3","false","TXNRD3"
"1","METRNL","false","METRNL"
"4","FBXO4","false","FBXO4"
"129","VSIG1","false","VSIG1"
"130","RNF135","false","RNF135"
"27","KRT16","false","KRT16"
"114","PIWIL4","false","PIWIL4"
"61","EXT2","false","EXT2"
"61","EXT1","false","EXT1"
"62","ZNF236","false","ZNF236"
"1","IL20RB","false","IL20RB"
"127","FMO1","false","FMO1"
"131","ENSP00000498010","false","ENSP00000498010"
"15","ENSP00000493780","false","ENSP00000493780"
,"RASSF2","false","RASSF2"
"80","MYCT1","false","MYCT1"
"132","HACD3","false","HACD3"
"38","RAB11FIP5","false","RAB11FIP5"
"77","SLC24A5","false","SLC24A5"
"6","TESMIN","false","TESMIN"
"12","DYRK3","false","DYRK3"
"32","GRIK5","false","GRIK5"
"133","DRAM2","false","DRAM2"
"58","DOCK11","false","DOCK11"
"134","DOCK10","false","DOCK10"
"32","SLITRK1","false","SLITRK1"
"42","MTM1","false","MTM1"
"116","LARGE1","false","LARGE1"
"81","POU3F3","false","POU3F3"
"8","TRPC7","false","TRPC7"
"61","DISP3","false","DISP3"
"135","DHRS7C","false","DHRS7C"
"33","EIF5A2","false","EIF5A2"
"128","FITM2","false","FITM2"
"57","RC3H2","false","RC3H2"
"82","NLRP6","false","NLRP6"
"82","ZFY","false","ZFY"
"25","WDR48","false","WDR48"
"83","INAVA","false","INAVA"
"14","DRD5","false","DRD5"
"1","MALRD1","false","MALRD1"
"136","CYP4F12","false","CYP4F12"
"34","STEAP4","false","STEAP4"
"14","MRAP2","false","MRAP2"
"63","CYB561D2","false","CYB561D2"
"3","STEAP2","false","STEAP2"
"63","FRRS1","false","FRRS1"
"63","CYB561","false","CYB561"
"137","SLC15A4","false","SLC15A4"
"137","CXorf21","false","CXorf21"
"43","P2RX4","false","P2RX4"
"6","SLC39A5","false","SLC39A5"
"4","LGR4","false","LGR4"
"1","SUV39H1","false","SUV39H1"
"23","TFF1","false","TFF1"
"8","SLC35G1","false","SLC35G1"
"9","MAFG","false","MAFG"
"123","GRHL1","false","GRHL1"
"138","CRB2","false","CRB2"
"138","CRB1","false","CRB1"
,"CYB5R4","false","CYB5R4"
"84","TMC8","false","TMC8"
"18","SCNN1D","false","SCNN1D"
"11","SLC2A10","false","SLC2A10"
"6","SLC39A13","false","SLC39A13"
"139","TPP2","false","TPP2"
"3","STEAP1","false","STEAP1"
"6","SLC39A7","false","SLC39A7"
"26","CNNM3","false","CNNM3"
"8","CSMD1","false","CSMD1"
"26","CNNM1","false","CNNM1"
"85","TENT4B","false","TENT4B"
"140","RBM4","false","RBM4"
"29","RRP8","false","RRP8"
"85","CNBP","false","CNBP"
"73","STRAP","false","STRAP"
"63","CYB561A3","false","CYB561A3"
"26","SLC41A1","false","SLC41A1"
"15","CLDN12","false","CLDN12"
"40","SLC12A4","false","SLC12A4"
"40","SLC12A6","false","SLC12A6"
"1","TFAP2B","false","TFAP2B"
"1","CITED2","false","CITED2"
,"HYAL2","false","HYAL2"
"5","CHP1","false","CHP1"
"86","CIB3","false","CIB3"
"86","CHERP","false","CHERP"
"54","CLCN3","false","CLCN3"
"141","CHMP4B","false","CHMP4B"
"18","WNK3","false","WNK3"
"54","LRRC8E","false","LRRC8E"
"54","LRRC8D","false","LRRC8D"
"1","KLF15","false","KLF15"
"44","USF2","false","USF2"
"87","UFL1","false","UFL1"
"87","UBA5","false","UBA5"
"87","CDK5RAP3","false","CDK5RAP3"
"131","KRIT1","false","KRIT1"
"11","GJB6","false","GJB6"
"11","ILDR1","false","ILDR1"
"4","LIMA1","false","LIMA1"
"37","TRAF3IP2","false","TRAF3IP2"
"88","INHBA","false","INHBA"
"9","SELENOK","false","SELENOK"
"1","CYTL1","false","CYTL1"
"4","CDH3","false","CDH3"
"1","SLAMF8","false","SLAMF8"
"1","NCAPG2","false","NCAPG2"
"1","E2F4","false","E2F4"
"142","TAOK1","false","TAOK1"
"4","SFRP4","false","SFRP4"
"16","CCN3","false","CCN3"
"1","TNFSF14","false","TNFSF14"
"1","CCL7","false","CCL7"
"32","NPTX1","false","NPTX1"
"55","WDTC1","false","WDTC1"
"118","KLHL3","false","KLHL3"
"143","VPS54","false","VPS54"
"45","SGCZ","false","SGCZ"
"11","SCX","false","SCX"
"59","WDR36","false","WDR36"
"144","NUS1","false","NUS1"
"46","KCNN4","false","KCNN4"
"129","FATE1","false","FATE1"
"15","MFSD2A","false","MFSD2A"
"15","CXADR","false","CXADR"
"89","MALL","false","MALL"
"20","GCM2","false","GCM2"
"64","CTRC","false","CTRC"
"46","KCNE3","false","KCNE3"
"1","DEDD2","false","DEDD2"
"1","NKX2-3","false","NKX2-3"
"37","TNFRSF17","false","TNFRSF17"
"43","P2RX7","false","P2RX7"
"13","CRTC1","false","CRTC1"
"13","CRTC3","false","CRTC3"
"88","INHA","false","INHA"
"89","CAV2","false","CAV2"
"65","EMX1","false","EMX1"
"5","SLC26A3","false","SLC26A3"
"5","SLC26A6","false","SLC26A6"
"5","SLC4A3","false","SLC4A3"
"59","NLE1","false","NLE1"
"5","SLC9A8","false","SLC9A8"
"1","CARD9","false","CARD9"
"84","SASH3","false","SASH3"
"37","TNFRSF13B","false","TNFRSF13B"
"12","RHD","false","RHD"
,"RALY","false","RALY"
"2","BPIFA1","false","BPIFA1"
"35","XK","false","XK"
"145","GPR89B","false","GPR89B"
"145","GPR89A","false","GPR89A"
"21","BOLA2","false","BOLA2"
"21","BOLA2B","false","BOLA2B"
"146","BMP8A","false","BMP8A"
"3","ERFE","false","ERFE"
"1","CCL15","false","CCL15"
"11","FSTL1","false","FSTL1"
"1","ESRRB","false","ESRRB"
"147","TSKU","false","TSKU"
"4","SMAD1","false","SMAD1"
"26","HOXA13","false","HOXA13"
"3","SCARA5","false","SCARA5"
"148","HOXB6","false","HOXB6"
"12","ETV2","false","ETV2"
"20","FOXN1","false","FOXN1"
"53","RAB3D","false","RAB3D"
"23","BHLHA15","false","BHLHA15"
"5","SLC9B1","false","SLC9B1"
"90","MLLT6","false","MLLT6"
"1","ZBTB7A","false","ZBTB7A"
"44","NR4A3","false","NR4A3"
"140","PTBP3","false","PTBP3"
"45","LAMA2","false","LAMA2"
"91","PPP1R13L","false","PPP1R13L"
"8","PACS2","false","PACS2"
"8","PDZD8","false","PDZD8"
"8","RMDN3","false","RMDN3"
"71","CROCC","false","CROCC"
"146","NDN","false","NDN"
"17","BBS12","false","BBS12"
"17","MKS1","false","MKS1"
"17","NPHP3","false","NPHP3"
"17","TRIM32","false","TRIM32"
"17","NPHP4","false","NPHP4"
"17","BBS4","false","BBS4"
"17","GLIS2","false","GLIS2"
"25","FANCC","false","FANCC"
"25","RMI1","false","RMI1"
"12","LDB2","false","LDB2"
"24","MCUR1","false","MCUR1"
"45","SGCD","false","SGCD"
"30","DNAJB2","false","DNAJB2"
"149","CCDC47","false","CCDC47"
"1","BOK","false","BOK"
"1","TNFAIP3","false","TNFAIP3"
"59","THADA","false","THADA"
"92","SEC24A","false","SEC24A"
"2","ZG16B","false","ZG16B"
"20","STC2","false","STC2"
"2","LACRT","false","LACRT"
"2","PRR4","false","PRR4"
"1","CCL8","false","CCL8"
"14","GHRHR","false","GHRHR"
"6","MTF1","false","MTF1"
"15","F11R","false","F11R"
"22","HEPHL1","false","HEPHL1"
"6","SLC30A9","false","SLC30A9"
"14","MC3R","false","MC3R"
"17","BBS10","false","BBS10"
"17","MKKS","false","MKKS"
"64","SLC4A9","false","SLC4A9"
"93","PDK3","false","PDK3"
"8","GRINA","false","GRINA"
"7","FLCN","false","FLCN"
"15","CLDN16","false","CLDN16"
"7","DMXL2","false","DMXL2"
"7","RNASEK","false","RNASEK"
"7","ATP6AP1L","false","ATP6AP1L"
"7","TMEM199","false","TMEM199"
"7","CCDC115","false","CCDC115"
"3","NDFIP1","false","NDFIP1"
"1","GAA","false","GAA"
"150","ATP5IF1","false","ATP5IF1"
"7","ATP6V0B","false","ATP6V0B"
"66","IL31RA","false","IL31RA"
,"MTCH2","false","MTCH2"
"23","MUC6","false","MUC6"
"1","TLCD3A","false","TLCD3A"
"6","SLC39A6","false","SLC39A6"
"94","SLC24A2","false","SLC24A2"
"8","ATP2C2","false","ATP2C2"
"24","SLC8B1","false","SLC8B1"
"95","NPTN","false","NPTN"
"13","SLC8A2","false","SLC8A2"
"36","TMEM64","false","TMEM64"
"70","TMEM165","false","TMEM165"
"9","SELENON","false","SELENON"
"36","ATP2A3","false","ATP2A3"
"74","ORMDL3","false","ORMDL3"
"8","STIM2","false","STIM2"
"13","SLC8A3","false","SLC8A3"
"27","GCNT2","false","GCNT2"
"151","CHRNA1","false","CHRNA1"
"130","MEX3C","false","MEX3C"
"36","ATP2A1","false","ATP2A1"
"5","SLC9A6","false","SLC9A6"
"5","SLC9A5","false","SLC9A5"
"5","SLC9A4","false","SLC9A4"
"47","NCDN","false","NCDN"
"71","SCGN","false","SCGN"
"67","CRY2","false","CRY2"
"109","SLC4A11","false","SLC4A11"
"96","C19orf12","false","C19orf12"
"39","GIGYF2","false","GIGYF2"
"28","CLN8","false","CLN8"
"28","KCTD7","false","KCTD7"
"28","CLN5","false","CLN5"
"28","PPT1","false","PPT1"
"28","CLN3","false","CLN3"
"6","SLC39A8","false","SLC39A8"
"97","GLS","false","GLS"
"39","TMEM175","false","TMEM175"
"28","CLN6","false","CLN6"
"96","FA2H","false","FA2H"
"39","ATP13A1","false","ATP13A1"
"7","ATP6V0A4","false","ATP6V0A4"
"7","ATP6V0A1","false","ATP6V0A1"
"7","ATP6V0C","false","ATP6V0C"
"7","ATP6V0E2","false","ATP6V0E2"
"7","ATP6AP1","false","ATP6AP1"
"1","SNX10","false","SNX10"
"7","ATP6V1H","false","ATP6V1H"
"5","SLC9A2","false","SLC9A2"
"5","HVCN1","false","HVCN1"
"7","ATP6V1F","false","ATP6V1F"
"23","TFF2","false","TFF2"
"7","ATP6V1G1","false","ATP6V1G1"
"7","ATP6V1D","false","ATP6V1D"
"22","SCO2","false","SCO2"
"23","TFF3","false","TFF3"
"7","ATP6V0E1","false","ATP6V0E1"
"22","CUTC","false","CUTC"
"22","COX19","false","COX19"
"22","COX11","false","COX11"
"6","MT1A","false","MT1A"
"9","PRDX5","false","PRDX5"
"6","SLC30A4","false","SLC30A4"
"22","SCO1","false","SCO1"
"6","MT2A","false","MT2A"
"6","MT4","false","MT4"
"91","RRN3","false","RRN3"
"90","CEBPG","false","CEBPG"
"68","HERPUD1","false","HERPUD1"
"8","ERO1A","false","ERO1A"
"29","RPS24","false","RPS24"
"1","EGLN2","false","EGLN2"
"48","UBAP2L","false","UBAP2L"
"48","MBD5","false","MBD5"
"4","HIPK2","false","HIPK2"
"1","SH2B3","false","SH2B3"
"76","ASPSCR1","false","ASPSCR1"
"49","FKBP1B","false","FKBP1B"
"42","SYPL2","false","SYPL2"
"42","ASPH","false","ASPH"
"60","RHOT1","false","RHOT1"
"60","ARMCX1","false","ARMCX1"
"48","FOXK2","false","FOXK2"
"48","FOXK1","false","FOXK1"
"69","KMT2E","false","KMT2E"
"152","ZNHIT1","false","ZNHIT1"
"69","RCOR1","false","RCOR1"
"69","ARID4A","false","ARID4A"
"153","ARHGEF5","false","ARHGEF5"
"75","OCIAD1","false","OCIAD1"
"92","SURF4","false","SURF4"
"38","RAB11B","false","RAB11B"
"5","RHBG","false","RHBG"
"8","TRPV5","false","TRPV5"
"38","RAB11FIP2","false","RAB11FIP2"
"7","ATP6V1B1","false","ATP6V1B1"
"53","STXBP3","false","STXBP3"
"17","PKHD1","false","PKHD1"
"81","PAX2","false","PAX2"
"56","AQP6","false","AQP6"
"56","AQP11","false","AQP11"
"154","CLIC4","false","CLIC4"
"5","SLC4A10","false","SLC4A10"
"56","FGGY","false","FGGY"
"4","FOXC1","false","FOXC1"
"22","SLC31A1","false","SLC31A1"
"35","RHCE","false","RHCE"
"22","SLC31A2","false","SLC31A2"
"5","SLC4A5","false","SLC4A5"
"144","RTN4","false","RTN4"
"151","CHRNA7","false","CHRNA7"
"40","SLC12A5","false","SLC12A5"
"8","VAPB","false","VAPB"
"41","GPR3","false","GPR3"
"28","SV2A","false","SV2A"
"141","CHMP2B","false","CHMP2B"
"155","TMEM106B","false","TMEM106B"
"50","BACE2","false","BACE2"
"77","SLC24A4","false","SLC24A4"
"42","RYR1","false","RYR1"
"85","DMPK","false","DMPK"
"36","HRC","false","HRC"
"1","GCKR","false","GCKR"
"1","USF1","false","USF1"
"9","SELENOS","false","SELENOS"
"2","LSR","false","LSR"
,"JCHAIN","false","JCHAIN"
"13","ATP2B3","false","ATP2B3"
,"CTSH","false","CTSH"
"155","GRN","false","GRN"
"139","POLB","false","POLB"
"91","ERCC2","false","ERCC2"
"39","LACC1","false","LACC1"
"156","VPS33A","false","VPS33A"
"98","AP3D1","false","AP3D1"
"99","SNAPIN","false","SNAPIN"
"1","TRIM24","false","TRIM24"
"62","ZC3H8","false","ZC3H8"
"62","PPP1R3G","false","PPP1R3G"
"28","CLCN6","false","CLCN6"
"6","SLC30A3","false","SLC30A3"
"98","AP3B1","false","AP3B1"
"157","POLD1","false","POLD1"
"7","ATP6V0A2","false","ATP6V0A2"
"7","ATP6V0D1","false","ATP6V0D1"
"16","JMJD6","false","JMJD6"
"76","PLAA","false","PLAA"
"121","HRNR","false","HRNR"
"158","NELL2","false","NELL2"
,"XKR8","false","XKR8"
"54","LRRC8A","false","LRRC8A"
"55","CCDC22","false","CCDC22"
"55","COMMD9","false","COMMD9"
"55","ANKRD9","false","ANKRD9"
"42","RYR3","false","RYR3"
"8","TRPM2","false","TRPM2"
"49","CSRP3","false","CSRP3"
"18","SCN7A","false","SCN7A"
"26","TRPM7","false","TRPM7"
"42","JPH2","false","JPH2"
"38","EHD1","false","EHD1"
"13","ATP2B1","false","ATP2B1"
"8","TRPV6","false","TRPV6"
"135","TRDN","false","TRDN"
"66","TRPM8","false","TRPM8"
"35","RHCG","false","RHCG"
"8","TRPC5","false","TRPC5"
"66","TRPA1","false","TRPA1"
"25","UBE2K","false","UBE2K"
"6","MT3","false","MT3"
"92","SAR1B","false","SAR1B"
"83","DYNLT1","false","DYNLT1"
"1","EIF2AK1","false","EIF2AK1"
"1","ANG","false","ANG"
"6","SLC30A5","false","SLC30A5"
"20","SLC34A3","false","SLC34A3"
"2","GPIHBP1","false","GPIHBP1"
"6","SLC30A1","false","SLC30A1"
"6","SLC30A7","false","SLC30A7"
"20","SLC34A1","false","SLC34A1"
"95","SLC7A8","false","SLC7A8"
"159","PRND","false","PRND"
"3","MELTF","false","MELTF"
"1","PRDM14","false","PRDM14"
"31","TBXAS1","false","TBXAS1"
"31","PLA2G12B","false","PLA2G12B"
"3","NEO1","false","NEO1"
"3","LPCAT3","false","LPCAT3"
"31","CYP4F2","false","CYP4F2"
"1","JAK3","false","JAK3"
"20","SLC34A2","false","SLC34A2"
"1","TP63","false","TP63"
,"NAPSA","false","NAPSA"
"8","TMBIM6","false","TMBIM6"
,"SLC25A5","false","SLC25A5"
"1","CCL14","false","CCL14"
"100","RBP1","false","RBP1"
"2","CUBN","false","CUBN"
"2","SERPINA3","false","SERPINA3"
"4","FOXA3","false","FOXA3"
"2","PIGR","false","PIGR"
,"PLA2G2A","false","PLA2G2A"
"31","PLA2G10","false","PLA2G10"
"101","CA7","false","CA7"
"102","CALB2","false","CALB2"
"158","ANO6","false","ANO6"
"1","CCL11","false","CCL11"
,"FAM20A","false","FAM20A"
"160","RGN","false","RGN"
"2","PIP","false","PIP"
"2","LCN1","false","LCN1"
"65","SLC17A6","false","SLC17A6"
"2","LYZ","false","LYZ"
"1","ID2","false","ID2"
"2","LTF","false","LTF"
"20","CYP27B1","false","CYP27B1"
"101","CA12","false","CA12"
"14","PRLH","false","PRLH"
"2","ST6GALNAC1","false","ST6GALNAC1"
"12","LDB1","false","LDB1"
"12","C15orf41","false","C15orf41"
"3","TMPRSS6","false","TMPRSS6"
"12","TSPO2","false","TSPO2"
"35","FAM210B","false","FAM210B"
"96","ATP13A2","false","ATP13A2"
"12","ZFPM1","false","ZFPM1"
"67","NR1D2","false","NR1D2"
,"RORA","false","RORA"
"67","NR1D1","false","NR1D1"
"9","NFE2L1","false","NFE2L1"
"1","PIK3CB","false","PIK3CB"
"1","BECN2","false","BECN2"
"103","SESN3","false","SESN3"
"23","MUC4","false","MUC4"
"48","BAP1","false","BAP1"
"78","INPP5K","false","INPP5K"
"78","ITPKB","false","ITPKB"
,"DISC1","false","DISC1"
"1","CARD11","false","CARD11"
"16","LAT","false","LAT"
"16","GIT1","false","GIT1"
"1","BAD","false","BAD"
"6","MT1X","false","MT1X"
"1","C1QTNF3","false","C1QTNF3"
"1","BAK1","false","BAK1"
"1","ENDOG","false","ENDOG"
"13","CRTC2","false","CRTC2"
"25","UBE2C","false","UBE2C"
"72","PKN1","false","PKN1"
"1","SIRT6","false","SIRT6"
"4","MEN1","false","MEN1"
"104","GAS6","false","GAS6"
"16","TNS2","false","TNS2"
"161","SP3","false","SP3"
"55","COMMD1","false","COMMD1"
,"HAS2","false","HAS2"
"61","IHH","false","IHH"
"7","LAMTOR1","false","LAMTOR1"
"25","UBE2S","false","UBE2S"
"1","PPP2R3C","false","PPP2R3C"
"45","LAMC1","false","LAMC1"
"7","SESN2","false","SESN2"
"4","FOXA1","false","FOXA1"
"4","CCN4","false","CCN4"
"4","KLF2","false","KLF2"
"1","SOX4","false","SOX4"
"1","IGFBP5","false","IGFBP5"
"1","PIK3R2","false","PIK3R2"
"105","AKR1C1","false","AKR1C1"
"1","HKDC1","false","HKDC1"
"1","HK3","false","HK3"
"2","SERPINF1","false","SERPINF1"
"148","IRX3","false","IRX3"
"7","DMXL1","false","DMXL1"
"13","NBEA","false","NBEA"
"13","AKAP11","false","AKAP11"
"12","EPB42","false","EPB42"
"35","BPGM","false","BPGM"
"12","RHAG","false","RHAG"
"12","KEL","false","KEL"
"12","TRIM10","false","TRIM10"
"12","KLF1","false","KLF1"
"35","SLC4A1","false","SLC4A1"
"12","AHSP","false","AHSP"
"16","GPER1","false","GPER1"
"10","AVPR1B","false","AVPR1B"
"20","CASR","false","CASR"
"10","NTSR1","false","NTSR1"
"18","SLC12A1","false","SLC12A1"
"10","HCAR2","false","HCAR2"
,"CCKBR","false","CCKBR"
"14","HCRTR1","false","HCRTR1"
"14","HCRTR2","false","HCRTR2"
"10","NMB","false","NMB"
"3","TF","false","TF"
"8","TRPC1","false","TRPC1"
"58","PPP3CB","false","PPP3CB"
"1","CCL23","false","CCL23"
"8","TRPV4","false","TRPV4"
"10","SUCNR1","false","SUCNR1"
"18","STK39","false","STK39"
"8","TRPC6","false","TRPC6"
"1","CCR4","false","CCR4"
"11","FBN1","false","FBN1"
"18","SCNN1G","false","SCNN1G"
"10","AVPR1A","false","AVPR1A"
"37","CAMLG","false","CAMLG"
"1","CCR1","false","CCR1"
"105","CYP11B1","false","CYP11B1"
"1","CXCL6","false","CXCL6"
"1","CCL1","false","CCL1"
"11","COMP","false","COMP"
"2","CPB2","false","CPB2"
"1","NOX3","false","NOX3"
"1","CX3CL1","false","CX3CL1"
"1","MPIG6B","false","MPIG6B"
"2","S100A9","false","S100A9"
"50","NCSTN","false","NCSTN"
"30","OMA1","false","OMA1"
"24","SMDT1","false","SMDT1"
"24","MICU1","false","MICU1"
"24","MICU2","false","MICU2"
"30","STOML2","false","STOML2"
"24","MCUB","false","MCUB"
"24","MICU3","false","MICU3"
"22","ATOX1","false","ATOX1"
"24","LETM1","false","LETM1"
"30","DNAJA3","false","DNAJA3"
"98","SGIP1","false","SGIP1"
,"PICALM","false","PICALM"
"18","SCNN1A","false","SCNN1A"
"2","LDLR","false","LDLR"
"14","DRD3","false","DRD3"
"18","SCNN1B","false","SCNN1B"
"32","GRM2","false","GRM2"
"10","ARRDC3","false","ARRDC3"
"10","NMU","false","NMU"
"18","WNK4","false","WNK4"
"88","TGFBR3","false","TGFBR3"
,"SH3GL2","false","SH3GL2"
"143","CCDC186","false","CCDC186"
"14","VGF","false","VGF"
"14","DRD4","false","DRD4"
"14","DBH","false","DBH"
"8","TRPC4","false","TRPC4"
"5","SLC9A9","false","SLC9A9"
"1","CCL19","false","CCL19"
"10","GPR183","false","GPR183"
"14","DRD1","false","DRD1"
"10","EDN2","false","EDN2"
"10","HTR1B","false","HTR1B"
"162","HTR2A","false","HTR2A"
"162","DRD2","false","DRD2"
"10","F2R","false","F2R"
"47","GRM5","false","GRM5"
"43","P2RY1","false","P2RY1"
"47","GRM1","false","GRM1"
"43","P2RX1","false","P2RX1"
"163","SHANK3","false","SHANK3"
"69","SIN3A","false","SIN3A"
"1","CCL13","false","CCL13"
"4","ADNP","false","ADNP"
"1","CALCB","false","CALCB"
"10","EDN3","false","EDN3"
"1","CALCA","false","CALCA"
"49","CASQ2","false","CASQ2"
"102","ZBTB20","false","ZBTB20"
"164","TLCD1","false","TLCD1"
"35","DMTN","false","DMTN"
"163","APPL2","false","APPL2"
"41","GPR1","false","GPR1"
"1","FTO","false","FTO"
"86","PLSCR3","false","PLSCR3"
"10","FFAR2","false","FFAR2"
"2","ANGPTL8","false","ANGPTL8"
"44","MED13","false","MED13"
,"TSPO","false","TSPO"
"1","TM6SF2","false","TM6SF2"
"1","IL2RA","false","IL2RA"
"1","GIP","false","GIP"
"14","HCRT","false","HCRT"
"2","AZGP1","false","AZGP1"
"8","ERP44","false","ERP44"
"11","USH1G","false","USH1G"
"5","SLC4A8","false","SLC4A8"
"5","SLC4A4","false","SLC4A4"
"11","SLC26A4","false","SLC26A4"
"11","FBN2","false","FBN2"
"19","LCA5","false","LCA5"
"11","WHRN","false","WHRN"
"11","SLC17A8","false","SLC17A8"
"11","CIB2","false","CIB2"
,"TGM2","false","TGM2"
"4","FZD9","false","FZD9"
"1","SCT","false","SCT"
"1","SCTR","false","SCTR"
"80","EMCN","false","EMCN"
,"ADGRG1","false","ADGRG1"
"11","ADGRV1","false","ADGRV1"
"15","ESAM","false","ESAM"
"80","ADGRF5","false","ADGRF5"
"49","RYR2","false","RYR2"
"13","CAMK2D","false","CAMK2D"
,"BRD1","false","BRD1"
"51","PDE4B","false","PDE4B"
"165","CAV3","false","CAV3"
"13","ADCY8","false","ADCY8"
"32","SLC1A1","false","SLC1A1"
"8","PKD2","false","PKD2"
"13","ADCY6","false","ADCY6"
"33","KCNA1","false","KCNA1"
"47","GRIK2","false","GRIK2"
"4","WNT7B","false","WNT7B"
"166","HTR2C","false","HTR2C"
"99","DNASE2","false","DNASE2"
"51","AMPD2","false","AMPD2"
"113","SLC29A1","false","SLC29A1"
"29","RPS17","false","RPS17"
"43","P2RY4","false","P2RY4"
,"ADAR","false","ADAR"
"10","ADORA1","false","ADORA1"
"43","P2RY2","false","P2RY2"
"12","SPTA1","false","SPTA1"
"11","TMPRSS3","false","TMPRSS3"
"11","COL11A2","false","COL11A2"
"11","PCDH15","false","PCDH15"
"33","RC3H1","false","RC3H1"
"4","PLEC","false","PLEC"
"15","JAM3","false","JAM3"
"4","CDH5","false","CDH5"
"9","GCLC","false","GCLC"
"25","UBE3A","false","UBE3A"
"1","AKT3","false","AKT3"
"1","FAS","false","FAS"
"23","MUC2","false","MUC2"
"82","DDX3X","false","DDX3X"
"10","BTK","false","BTK"
"1","CD24","false","CD24"
"8","STIM1","false","STIM1"
"1","CCL3","false","CCL3"
"33","TPT1","false","TPT1"
"3","HMOX2","false","HMOX2"
"1","CCL5","false","CCL5"
"29","RPS19","false","RPS19"
"2","ELANE","false","ELANE"
"15","TJP3","false","TJP3"
"1","ACTG1","false","ACTG1"
"68","DDIT3","false","DDIT3"
"4","SMAD5","false","SMAD5"
"99","ARF1","false","ARF1"
"1","POTEE","false","POTEE"
"4","GATA4","false","GATA4"
"9","TXNRD1","false","TXNRD1"
"54","CLNS1A","false","CLNS1A"
"32","GRIA1","false","GRIA1"
"1","ANGPT1","false","ANGPT1"
,"ATP2C1","false","ATP2C1"
"93","PDK2","false","PDK2"
"33","EIF4G1","false","EIF4G1"
"1","STMN1","false","STMN1"
"15","CLDN4","false","CLDN4"
"1","HDAC9","false","HDAC9"
"1","BBC3","false","BBC3"
"1","ERN1","false","ERN1"
"159","PRNP","false","PRNP"
"5","SLC4A7","false","SLC4A7"
"1","OAS1","false","OAS1"
"15","CLDN5","false","CLDN5"
,"FSHR","false","FSHR"
